Language_ID,latent_dim,latent_mean,latent_var,latent_lower,latent_upper
abee1242,latent_12,1.2591919898986816,0.0048681339249014854,1.1224388426372691,1.3959451371600942
abee1242,latent_13,0.6437166929244995,0.008155101910233498,0.4667177112936636,0.8207156745553355
abee1242,latent_14,-0.7664289474487305,0.0046174549497663975,-0.8996145883227473,-0.6332433065747136
aben1249,latent_1,-1.3036259412765503,0.012452585622668266,-1.5223446028672851,-1.0849072796858155
aben1249,latent_2,-0.20795179903507233,0.010545186698436737,-0.409223727581292,-0.0066798704888526295
aben1249,latent_3,0.4361761510372162,0.010048726573586464,0.2396992109015103,0.632653091172922
aben1249,latent_4,-0.1952565461397171,0.009473462589085102,-0.38602670597146155,-0.004486386307972656
aben1249,latent_5,-0.2792285680770874,0.015798253938555717,-0.5255831343638839,-0.03287400179029082
aben1249,latent_6,-0.6992554664611816,0.010890903882682323,-0.9038000737127844,-0.4947108592095789
aben1249,latent_7,-0.6490007042884827,0.012860088609158993,-0.8712692724688378,-0.42673213610812755
aben1249,latent_8,0.9362562894821167,0.011162697337567806,0.7291751022825054,1.1433374766817281
aben1249,latent_9,0.2747310400009155,0.009679002687335014,0.08190247177601223,0.4675596082258188
aben1249,latent_10,1.9098981618881226,0.020131684839725494,1.631801271433933,2.187995052342312
aben1249,latent_11,0.4586337208747864,0.01015019416809082,0.26116730368913504,0.6561001380604377
aben1249,latent_12,0.9442048668861389,0.011089959181845188,0.7377994716248317,1.150610262147446
aben1249,latent_13,-0.24440303444862366,0.017032470554113388,-0.5001997093306128,0.011393640433365382
aben1249,latent_14,0.005331188440322876,0.008982811123132706,-0.18043309017810957,0.19109546705875533
abip1241,latent_1,-0.6698237657546997,0.021851396188139915,-0.9595552338356769,-0.38009229767372255
abip1241,latent_2,0.1210256814956665,0.01474197767674923,-0.11695074894020638,0.3590021119315394
abip1241,latent_3,0.8839364647865295,0.01988387480378151,0.6075564846030744,1.1603164449699848
abip1241,latent_4,-0.5096576809883118,0.01702539622783661,-0.7654012286075178,-0.25391413336910573
abip1241,latent_5,-0.4815813899040222,0.033430419862270355,-0.8399475447553109,-0.12321523505273357
abip1241,latent_6,0.3345912992954254,0.017439575865864754,0.07575568612307615,0.5934269124677747
abip1241,latent_7,-0.6261531710624695,0.020872529596090317,-0.9093208063888616,-0.34298553573607743
abip1241,latent_8,0.2852827310562134,0.019268877804279327,0.013210459457434931,0.5573550026549918
abip1241,latent_9,-0.692305862903595,0.0214998759329319,-0.9796974483474823,-0.40491427745970765
abip1241,latent_10,-0.2065589725971222,0.02926681376993656,-0.541866878526267,0.1287489333320227
abip1241,latent_11,-0.023196175694465637,0.02150150202214718,-0.3105986290038983,0.264206277614967
abip1241,latent_12,0.27130067348480225,0.015175874345004559,0.029847491928274572,0.51275385504133
abip1241,latent_13,-0.022575803101062775,0.033997416496276855,-0.3839682147702858,0.33881660856816026
abip1241,latent_14,-0.07106906175613403,0.015461103990674019,-0.31478072969711157,0.1726426061848435
abkh1244,latent_1,1.2953424453735352,0.017071377485990524,1.03925378152802,1.5514311092190503
abkh1244,latent_2,1.414909839630127,0.011212484911084175,1.207367357149019,1.6224523221112348
abkh1244,latent_3,-0.05299300700426102,0.007759664207696915,-0.2256473611928782,0.11966134718435617
abkh1244,latent_4,-0.014218952506780624,0.008468455635011196,-0.19458640846117115,0.1661485034476099
abkh1244,latent_5,-0.4039537310600281,0.01768328808248043,-0.6645916398485556,-0.14331582227150053
abkh1244,latent_6,0.4996573030948639,0.008548722602427006,0.31843707036826246,0.6808775358214654
abkh1244,latent_7,-0.3316591680049896,0.010760577395558357,-0.5349762457992,-0.12834209021077927
abkh1244,latent_8,0.2839881479740143,0.009147847071290016,0.0965251668042171,0.4714511291438115
abkh1244,latent_9,-0.6148902773857117,0.007616156712174416,-0.7859406431423777,-0.4438399116290456
abkh1244,latent_10,0.4665931165218353,0.015053918585181236,0.22611207020667926,0.7070741628369914
abkh1244,latent_11,-1.5631791353225708,0.017122827470302582,-1.8196534108550586,-1.306704859790083
abkh1244,latent_12,-0.18826986849308014,0.00677662855014205,-0.3496176178985977,-0.026922119087562563
abkh1244,latent_13,-0.4316405653953552,0.01835889369249344,-0.6972107557576825,-0.16607037503302785
abkh1244,latent_14,1.0971499681472778,0.008766050450503826,0.9136406784351341,1.2806592578594216
abua1245,latent_1,-0.20301002264022827,0.015824327245354652,-0.4495677958816218,0.04354775060116528
abua1245,latent_2,1.1735594272613525,0.008562830276787281,0.9921897252951586,1.3549291292275465
abua1245,latent_3,0.872037410736084,0.008695398457348347,0.6892691347313314,1.0548056867408366
abua1245,latent_4,-0.23521529138088226,0.010926811024546623,-0.4400968113671863,-0.030333771394578213
abua1245,latent_5,-1.0909960269927979,0.012615940533578396,-1.3111446067152088,-0.8708474472703869
abua1245,latent_6,-0.04746273532509804,0.009424468502402306,-0.2377389508614301,0.14281348021123402
abua1245,latent_7,-2.047269105911255,0.022126540541648865,-2.338818961244435,-1.7557192505780748
abua1245,latent_8,1.0864204168319702,0.00997079350054264,0.8907068498222082,1.2821339838417323
abua1245,latent_9,0.9806010127067566,0.010271766223013401,0.7819555568757,1.1792464685378132
abua1245,latent_10,0.11077525466680527,0.02049119584262371,-0.16979377061756795,0.3913442799511785
abua1245,latent_11,0.9782238006591797,0.013051610440015793,0.7543062563122378,1.2021413450061216
abua1245,latent_12,1.1439380645751953,0.013117070309817791,0.9194596974611323,1.3684164316892582
abua1245,latent_13,-2.2961087226867676,0.02676914632320404,-2.616789798703455,-1.97542764667008
abua1245,latent_14,0.8463045358657837,0.008384231477975845,0.6668362555324836,1.0257728161990838
abui1241,latent_1,0.3237311840057373,0.01493739616125822,0.08418264801962533,0.5632797199918493
abui1241,latent_2,1.246340274810791,0.01071662176400423,1.0434388845528664,1.4492416650687157
abui1241,latent_3,-0.19135114550590515,0.011003839783370495,-0.39695355529673443,0.014251264284924126
abui1241,latent_4,-0.3314513564109802,0.013380623422563076,-0.5581736599898701,-0.10472905283209033
abui1241,latent_5,-0.1294327974319458,0.017164429649710655,-0.38621845307168057,0.12735285820778897
abui1241,latent_6,0.19448664784431458,0.014620950445532799,-0.04251091170337104,0.4314842073920002
abui1241,latent_7,-1.2489094734191895,0.015609972178936005,-1.4937916269596232,-1.0040273198787557
abui1241,latent_8,0.1608532965183258,0.014459150843322277,-0.07482927364694303,0.39653586668359464
abui1241,latent_9,1.0034781694412231,0.010814289562404156,0.7996542876635183,1.207302051218928
abui1241,latent_10,0.8626556992530823,0.02243933454155922,0.5690523144380331,1.1562590840681315
abui1241,latent_11,-0.45785659551620483,0.015218396671116352,-0.699647812585313,-0.2160653784470967
abui1241,latent_12,-0.6819287538528442,0.010716392658650875,-0.8848279752349708,-0.47902953247071767
abui1241,latent_13,-0.7482610940933228,0.020482126623392105,-1.0287680238409194,-0.4677541643457261
abui1241,latent_14,0.09018754959106445,0.009679833427071571,-0.10264929360400071,0.2830243927861296
abun1252,latent_1,0.8390499353408813,0.017316028475761414,0.5811327878060867,1.096967082875676
abun1252,latent_2,-0.06074550002813339,0.007652902975678444,-0.23220800925789564,0.11071700920162886
abun1252,latent_3,-1.8281804323196411,0.01349304337054491,-2.055853169844988,-1.6005076947942947
abun1252,latent_4,0.5037806034088135,0.010788495652377605,0.3001999439684486,0.7073612628491783
abun1252,latent_5,-0.86374831199646,0.01832178793847561,-1.12904999036365,-0.59844663362927
abun1252,latent_6,1.0371851921081543,0.014571631327271461,0.8005876880916367,1.2737826961246719
abun1252,latent_7,-0.7970319986343384,0.011491251178085804,-1.007138615678482,-0.5869253815901948
abun1252,latent_8,-0.28656014800071716,0.010880246758460999,-0.4910046537897057,-0.0821156422117286
abun1252,latent_9,0.6892924308776855,0.007996848784387112,0.5140192318708166,0.8645656298845545
abun1252,latent_10,2.026853561401367,0.025182072073221207,1.715823903528542,2.3378832192741923
abun1252,latent_11,0.4425642490386963,0.02007525973021984,0.164857357191172,0.7202711408862206
abun1252,latent_12,-0.07040540874004364,0.011117793619632721,-0.27706966779124254,0.13625885031115528
abun1252,latent_13,-1.9763368368148804,0.02165488339960575,-2.2647625639404705,-1.68791110968929
abun1252,latent_14,0.30015483498573303,0.009276431985199451,0.11137893314881367,0.4889307368226524
acha1249,latent_1,-1.8722493648529053,0.023406285792589188,-2.172111979229574,-1.5723867504762368
acha1249,latent_2,1.2798259258270264,0.01789821870625019,1.0176088459448593,1.5420430057091934
acha1249,latent_3,-1.151687502861023,0.017327185720205307,-1.4096877289515066,-0.8936872767705393
acha1249,latent_4,0.5060876607894897,0.01923360861837864,0.23426449976680686,0.7779108218121726
acha1249,latent_5,0.0681578740477562,0.025130486115813255,-0.24255304539748668,0.37886879349299907
acha1249,latent_6,-0.9405366778373718,0.025528820231556892,-1.2537003982801282,-0.6273729573946153
acha1249,latent_7,-1.1715140342712402,0.025178879499435425,-1.482523975406618,-0.8605040931358625
acha1249,latent_8,1.338027834892273,0.01916888728737831,1.0666624034106773,1.6093932663738686
acha1249,latent_9,-0.3471711277961731,0.016340602189302444,-0.597718642991244,-0.0966236126011022
acha1249,latent_10,0.05958887189626694,0.03206001967191696,-0.2913552427026763,0.4105329864952102
acha1249,latent_11,0.20102833211421967,0.024492179974913597,-0.10571122938971822,0.5077678936181576
acha1249,latent_12,0.8187414407730103,0.02442176453769207,0.5124431374019374,1.1250397441440831
acha1249,latent_13,-2.0723865032196045,0.030451005324721336,-2.4144107451315624,-1.7303622613076466
acha1249,latent_14,1.6549359560012817,0.015852654352784157,1.4081576000588376,1.9017143119437259
acha1250,latent_1,-0.7647967338562012,0.011709002777934074,-0.9768846992661026,-0.5527087684462998
acha1250,latent_2,0.2234710454940796,0.008429858833551407,0.04351509061908501,0.4034270003690742
acha1250,latent_3,1.3044965267181396,0.011441408656537533,1.0948460664397168,1.5141469869965625
acha1250,latent_4,-0.8125174641609192,0.01103842444717884,-1.018442720883552,-0.6065922074382863
acha1250,latent_5,0.12212907522916794,0.01184614934027195,-0.09119735844839749,0.33545550890673337
acha1250,latent_6,-0.08258409053087234,0.009270846843719482,-0.27130315484296763,0.10613497378122297
acha1250,latent_7,-0.5641228556632996,0.008677277714014053,-0.7467005927129091,-0.38154511861369
acha1250,latent_8,0.6426924467086792,0.008562307804822922,0.4613282780782473,0.8240566153391111
acha1250,latent_9,-0.16490669548511505,0.010219063609838486,-0.3630418886325101,0.03322849766227998
acha1250,latent_10,0.09649830311536789,0.01489114761352539,-0.1426791052494673,0.3356757114802031
acha1250,latent_11,0.8753471374511719,0.012686341069638729,0.6545851664210052,1.0961091084813386
acha1250,latent_12,-0.9729323387145996,0.008630631491541862,-1.155018675208877,-0.7908460022203222
acha1250,latent_13,-0.22443485260009766,0.01634342223405838,-0.47500398648206377,0.026134281281868454
acha1250,latent_14,-0.6693557500839233,0.0059411609545350075,-0.8204304465851631,-0.5182810535826836
ache1245,latent_1,0.10652086138725281,0.012771672569215298,-0.1149823154339781,0.3280240382084837
ache1245,latent_2,1.0211682319641113,0.010570589452981949,0.8196540229301689,1.222682440998054
ache1245,latent_3,0.37173137068748474,0.009191220626235008,0.1838244970565704,0.5596382443183991
ache1245,latent_4,-0.5713403224945068,0.009007925167679787,-0.757364098727973,-0.3853165462610407
ache1245,latent_5,-0.2741684317588806,0.01245480589568615,-0.4929065910472588,-0.05543027247050242
ache1245,latent_6,0.09523340314626694,0.009363656863570213,-0.09442793768810376,0.28489474398063763
ache1245,latent_7,-0.6542997360229492,0.013406558893620968,-0.8812416595314414,-0.42735781251445704
ache1245,latent_8,0.9296081066131592,0.009105328470468521,0.7425812907493589,1.1166349224769596
ache1245,latent_9,0.5214208960533142,0.008144733496010303,0.34453446865349024,0.6983073234531382
ache1245,latent_10,0.4540242552757263,0.014421493746340275,0.21864878846590605,0.6893997220855466
ache1245,latent_11,-0.032135412096977234,0.011220578104257584,-0.2397527833483153,0.17548195915436082
ache1245,latent_12,1.2944810390472412,0.010092973709106445,1.0975720047169106,1.4913900733775718
ache1245,latent_13,-0.4077432155609131,0.014286098070442677,-0.6420111697232624,-0.17347526139856378
ache1245,latent_14,-0.13767999410629272,0.008463401347398758,-0.31799361704190754,0.04263362882932206
ache1246,latent_1,-0.6846618056297302,0.012056292966008186,-0.8998720634201456,-0.46945154783931486
ache1246,latent_2,0.46735629439353943,0.008296744897961617,0.2888268144749295,0.6458857743121493
ache1246,latent_3,0.019977271556854248,0.008480643853545189,-0.1605199345926571,0.2004744777063656
ache1246,latent_4,0.06770448386669159,0.008059700019657612,-0.10825614694462565,0.24366511467800883
ache1246,latent_5,-0.37513068318367004,0.015156990848481655,-0.6164335966421012,-0.13382776972523888
ache1246,latent_6,0.10577238351106644,0.009019354358315468,-0.0803693681270459,0.29191413514917874
ache1246,latent_7,0.35592225193977356,0.00888114795088768,0.17121216026059619,0.540632343618951
ache1246,latent_8,-0.3612491190433502,0.009062770754098892,-0.5478383473737828,-0.17465989071291765
ache1246,latent_9,-0.5594908595085144,0.008597016334533691,-0.741222249066688,-0.3777594699503408
ache1246,latent_10,0.0926746055483818,0.0168527252972126,-0.16176876634755094,0.34711797744431455
ache1246,latent_11,-1.111459732055664,0.013051752932369709,-1.3353784987211481,-0.88754096539018
ache1246,latent_12,0.285783976316452,0.007223142310976982,0.11920539575505701,0.45236255687784704
ache1246,latent_13,0.08633840829133987,0.01369677297770977,-0.14304668946169607,0.3157235060443758
ache1246,latent_14,-0.7010018825531006,0.009250283241271973,-0.889511532437849,-0.5124922326683522
achi1256,latent_1,-0.057211633771657944,0.008867073804140091,-0.24177531038757435,0.12735204284425847
achi1256,latent_2,-0.2783224284648895,0.005938685964792967,-0.42936565407381466,-0.1272792028559644
achi1256,latent_3,0.8207765221595764,0.008825906552374363,0.6366417817882892,1.0049112625308636
achi1256,latent_4,-0.3009169399738312,0.0062491921707987785,-0.45585853104395213,-0.14597534890371022
achi1256,latent_5,0.3369317650794983,0.01044994406402111,0.13657082797761833,0.5372927021813783
achi1256,latent_6,0.8136017322540283,0.008183741010725498,0.6362922303461975,0.9909112341618591
achi1256,latent_7,0.46738824248313904,0.007062701974064112,0.302670071343569,0.632106413622709
achi1256,latent_8,-0.9850430488586426,0.008289705961942673,-1.1634967807428453,-0.8065893169744397
achi1256,latent_9,0.006934821605682373,0.006750900764018297,-0.15410635441788215,0.1679759976292469
achi1256,latent_10,-0.33181318640708923,0.013970854692161083,-0.5634819917853835,-0.10014438102879492
achi1256,latent_11,0.37077850103378296,0.00824771448969841,0.19277732130840752,0.5487796807591584
achi1256,latent_12,0.08783366531133652,0.005846522748470306,-0.062032948017061385,0.23770027863973442
achi1256,latent_13,-0.36102280020713806,0.014386588707566261,-0.5961132491390047,-0.12593235127527153
achi1256,latent_14,-1.851704478263855,0.007609781809151173,-2.0226832424365884,-1.6807257140911216
achi1257,latent_1,-1.7066096067428589,0.02461376041173935,-2.014109561210722,-1.3991096522749957
achi1257,latent_2,0.21338438987731934,0.017614515498280525,-0.04674619797846219,0.47351497773310086
achi1257,latent_3,-1.4288238286972046,0.019192826002836227,-1.7003586521959515,-1.1572890051984577
achi1257,latent_4,-0.7784587144851685,0.027354199439287186,-1.1026251725988445,-0.45429225637149245
achi1257,latent_5,1.0210210084915161,0.02341800555586815,0.7210833313927176,1.3209586855903146
achi1257,latent_6,1.2315700054168701,0.027032075449824333,0.9093178975136864,1.5538221133200538
achi1257,latent_7,-2.0794150829315186,0.035445112735033035,-2.448421783525021,-1.7104083823380158
achi1257,latent_8,-0.6137014627456665,0.026067085564136505,-0.9301494298795806,-0.2972534956117524
achi1257,latent_9,0.11462493240833282,0.024238210171461105,-0.1905201284966161,0.41976999331328174
achi1257,latent_10,-0.21498319506645203,0.03984127938747406,-0.6062046910184515,0.17623830088554743
achi1257,latent_11,-0.12888409197330475,0.024925757199525833,-0.43832679887992815,0.18055861493331865
achi1257,latent_12,0.4077809453010559,0.02596149779856205,0.0919745331702127,0.7235873574318992
achi1257,latent_13,-1.1381621360778809,0.03570542111992836,-1.5085213478903006,-0.7678029242654612
achi1257,latent_14,0.43064358830451965,0.018473343923687935,0.16424689534974674,0.6970402812592926
achu1247,latent_1,-0.6760993599891663,0.015131348744034767,-0.9171980728332707,-0.43500064714506176
achu1247,latent_2,0.0283920019865036,0.009892228059470654,-0.16654897193448218,0.22333297590748938
achu1247,latent_3,1.5763438940048218,0.01144186221063137,1.3666892783428681,1.7859985096667754
achu1247,latent_4,-0.305412232875824,0.012698444537818432,-0.5262794883404657,-0.0845449774111823
achu1247,latent_5,-0.22493723034858704,0.017462801188230515,-0.48394513958053764,0.03407067888336357
achu1247,latent_6,-1.2732347249984741,0.013153974898159504,-1.4980286527829443,-1.048440797214004
achu1247,latent_7,-2.1297802925109863,0.017188172787427902,-2.3867434894481803,-1.8728170955737926
achu1247,latent_8,-0.2603488266468048,0.01263912208378315,-0.4806995729515572,-0.03999808034205243
achu1247,latent_9,-0.5259761810302734,0.011965414509177208,-0.7403737938398735,-0.3115785682206734
achu1247,latent_10,-0.3475578725337982,0.01838544011116028,-0.613319996868763,-0.08179574819883334
achu1247,latent_11,0.017565816640853882,0.013671579770743847,-0.2116082238770232,0.24673985715873095
achu1247,latent_12,-0.7880686521530151,0.010375214740633965,-0.98771189633528,-0.5884254079707503
achu1247,latent_13,1.157507300376892,0.019076261669397354,0.8867982927152391,1.428216308038545
achu1247,latent_14,-1.1278283596038818,0.010362775065004826,-1.327351883755102,-0.9283048354526616
achu1248,latent_1,1.3333523273468018,0.02637401595711708,1.0150467827817393,1.6516578719118642
achu1248,latent_2,0.4237430989742279,0.01444124337285757,0.18820651892524773,0.659279679023208
achu1248,latent_3,0.9002719521522522,0.02455049194395542,0.5931674587759762,1.2073764455285283
achu1248,latent_4,-0.7202622890472412,0.020866885781288147,-1.0033916383160808,-0.4371329397784016
achu1248,latent_5,0.38833940029144287,0.025377817451953888,0.07610323402714536,0.7005755665557404
achu1248,latent_6,-0.8509387373924255,0.018114982172846794,-1.114738880522046,-0.5871385942628051
achu1248,latent_7,1.2330665588378906,0.015115195885300636,0.9920965679407441,1.4740365497350372
achu1248,latent_8,-0.5918228626251221,0.020873773843050003,-0.8749989378777128,-0.30864678737253143
achu1248,latent_9,-1.6391363143920898,0.016030536964535713,-1.8872953577553337,-1.390977271028846
achu1248,latent_10,-0.2678031921386719,0.03637442737817764,-0.6416159797958187,0.10600959551847505
achu1248,latent_11,-1.152871012687683,0.025080334395170212,-1.4632717417662178,-0.8424702836091484
achu1248,latent_12,-0.5410349369049072,0.018609346821904182,-0.8084104532691156,-0.27365942054069875
achu1248,latent_13,0.7126463055610657,0.026711486279964447,0.3923107850624619,1.0329818260596695
achu1248,latent_14,-1.873724341392517,0.0311850905418396,-2.2198466374462833,-1.5276020453387509
acol1236,latent_1,0.8224067687988281,0.012776656076312065,0.6008603809186362,1.0439531566790201
acol1236,latent_2,-1.0326319932937622,0.011615960858762264,-1.2438756328075262,-0.8213883537799982
acol1236,latent_3,0.6868692636489868,0.012222658842802048,0.47017924031955816,0.9035592869784155
acol1236,latent_4,-0.47152432799339294,0.009831191040575504,-0.6658629589998782,-0.27718569698690765
acol1236,latent_5,-0.13151651620864868,0.013756531290709972,-0.36140146701315745,0.09836843459586012
acol1236,latent_6,1.8632402420043945,0.011254308745265007,1.6553110413715588,2.0711694426372302
acol1236,latent_7,-0.5038712620735168,0.014291685074567795,-0.7381850204882963,-0.2695575036587374
acol1236,latent_8,-0.2242332547903061,0.011049600318074226,-0.43026272982219066,-0.018203779758421523
acol1236,latent_9,0.9246293306350708,0.012880444526672363,0.7021849202902286,1.147073740979913
acol1236,latent_10,-0.5056639313697815,0.016701191663742065,-0.7589607886251204,-0.25236707411444265
acol1236,latent_11,0.08951358497142792,0.01316849049180746,-0.13540434022202466,0.31443151016488047
acol1236,latent_12,1.307804822921753,0.007939809001982212,1.1331578353668144,1.4824518104766915
acol1236,latent_13,0.2852025330066681,0.019531603902578354,0.011281724099887536,0.5591233419134487
acol1236,latent_14,-1.10233473777771,0.009317176416516304,-1.2915247610920724,-0.9131447144633474
adan1251,latent_1,-0.37683895230293274,0.012233427725732327,-0.5936244129574086,-0.16005349164845686
adan1251,latent_2,1.578206181526184,0.008014301769435406,1.4027418213915315,1.7536705416608367
adan1251,latent_3,-1.4261425733566284,0.008018789812922478,-1.6016560570133636,-1.2506290896998933
adan1251,latent_4,-0.8404186367988586,0.011976807378232479,-1.0549182946638955,-0.6259189789338218
adan1251,latent_5,-0.0984116718173027,0.013394156470894814,-0.32524859892263425,0.12842525528802887
adan1251,latent_6,0.0466468445956707,0.011606892570853233,-0.16451432252600862,0.25780801171735
adan1251,latent_7,-2.385319232940674,0.01588471606373787,-2.63234701524553,-2.1382914506358177
adan1251,latent_8,-0.46125027537345886,0.012526116333901882,-0.6806137374821644,-0.24188681326475336
adan1251,latent_9,0.6599982976913452,0.010330656543374062,0.4607842164193985,0.859212378963292
adan1251,latent_10,-0.45050957798957825,0.017201537266373634,-0.7075726550008459,-0.19344650097831056
adan1251,latent_11,-0.025798827409744263,0.011646903119981289,-0.2373236321625678,0.18572597734307927
adan1251,latent_12,-0.9231516122817993,0.009737664833664894,-1.11656364196198,-0.7297395826016188
adan1251,latent_13,-2.181718111038208,0.019133372232317924,-2.452832040535887,-1.910604181540529
adan1251,latent_14,0.5186018943786621,0.00614288542419672,0.3649838334431259,0.6722199553141983
adny1235,latent_1,0.8435818552970886,0.021301021799445152,0.5575224115712285,1.1296412990229487
adny1235,latent_2,-0.05894579738378525,0.01166836079210043,-0.27066536383651774,0.15277376906894724
adny1235,latent_3,0.07969585061073303,0.014158885926008224,-0.1535267387183309,0.31291843993979696
adny1235,latent_4,-2.1076698303222656,0.015915853902697563,-2.3549396108305256,-1.8604000498140059
adny1235,latent_5,-0.13262027502059937,0.015396391041576862,-0.3758213766326638,0.11058082659146504
adny1235,latent_6,-0.20582827925682068,0.012452816590666771,-0.42454896921253904,0.012892410698897655
adny1235,latent_7,0.5465483069419861,0.011820673011243343,0.3334513866451586,0.7596452272388136
adny1235,latent_8,0.5677191615104675,0.012734778225421906,0.3465361512434473,0.7889021717774878
adny1235,latent_9,0.04436792433261871,0.010293958708643913,-0.15449200570640764,0.24322785437164507
adny1235,latent_10,0.2350458800792694,0.02042374573647976,-0.04506099527594326,0.5151527554344821
adny1235,latent_11,-1.184579610824585,0.020028309896588326,-1.4619615772512684,-0.9071976443979015
adny1235,latent_12,0.5379343628883362,0.011993260122835636,0.3232874246667874,0.752581301109885
adny1235,latent_13,-0.2955835461616516,0.019680043682456017,-0.5705432810511859,-0.020623811272117265
adny1235,latent_14,-1.321147084236145,0.015448295511305332,-1.564757781940968,-1.077536386531322
