Language_ID,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14
achu1248,1.3333523273468018,0.4237430989742279,0.9002719521522522,-0.7202622890472412,0.38833940029144287,-0.8509387373924255,1.2330665588378906,-0.5918228626251221,-1.6391363143920898,-0.2678031921386719,-1.152871012687683,-0.5410349369049072,0.7126463055610657,-1.873724341392517
acol1236,0.8224067687988281,-1.0326319932937622,0.6868692636489868,-0.47152432799339294,-0.13151651620864868,1.8632402420043945,-0.5038712620735168,-0.2242332547903061,0.9246293306350708,-0.5056639313697815,0.08951358497142792,1.307804822921753,0.2852025330066681,-1.10233473777771
adan1251,-0.37683895230293274,1.578206181526184,-1.4261425733566284,-0.8404186367988586,-0.0984116718173027,0.0466468445956707,-2.385319232940674,-0.46125027537345886,0.6599982976913452,-0.45050957798957825,-0.025798827409744263,-0.9231516122817993,-2.181718111038208,0.5186018943786621
adny1235,0.8435818552970886,-0.05894579738378525,0.07969585061073303,-2.1076698303222656,-0.13262027502059937,-0.20582827925682068,0.5465483069419861,0.5677191615104675,0.04436792433261871,0.2350458800792694,-1.184579610824585,0.5379343628883362,-0.2955835461616516,-1.321147084236145
adon1237,-0.6148476600646973,-0.09189847111701965,-1.1958380937576294,-0.06794962286949158,-0.3081735372543335,1.8035261631011963,-1.2675113677978516,0.09089544415473938,2.6024179458618164,0.886734127998352,-0.27058976888656616,0.9310967922210693,-1.4542380571365356,-0.9073330163955688
adze1240,-1.353792428970337,-0.32653582096099854,-0.75960373878479,0.3415975570678711,-0.3794502913951874,0.6428590416908264,0.40591272711753845,-0.6973254084587097,0.5175342559814453,0.4606982171535492,-0.531307578086853,1.2371470928192139,-0.2335108518600464,-0.9174168109893799
aeky1238,0.643761932849884,0.9136514663696289,0.09854216128587723,-0.03501978889107704,-1.1523504257202148,-1.4958226680755615,0.606985867023468,-0.25463899970054626,1.388373613357544,1.0389083623886108,-0.6800692081451416,0.2923806309700012,0.8696079254150391,-0.7894926071166992
afad1236,-0.6535171270370483,0.5971487760543823,0.26868271827697754,-0.843121349811554,-0.6371575593948364,-0.286150723695755,-0.9223552942276001,0.583575963973999,0.8049533367156982,0.6309424042701721,-0.38093268871307373,1.0141425132751465,-0.35537678003311157,0.03806009888648987
afar1241,0.5390751957893372,0.11152976751327515,0.8244432210922241,1.7758725881576538,-0.36610299348831177,0.1597512811422348,-0.9801244139671326,1.015687346458435,-0.41423362493515015,-1.090590238571167,-0.6446932554244995,0.4823295474052429,-0.45664921402931213,-1.064514398574829
aghe1239,-0.733481764793396,0.2996526062488556,0.5194398760795593,1.2858625650405884,-1.89052152633667,-0.7635382413864136,-1.3216593265533447,0.5854835510253906,0.17647404968738556,0.13023212552070618,-0.12376086413860321,1.4768462181091309,-0.9100198745727539,0.5523345470428467
aghu1254,-0.7123913168907166,0.638454794883728,0.4287774860858917,-1.1170400381088257,-0.11656450480222702,-0.8428133726119995,-0.5157501697540283,0.14958105981349945,1.3311374187469482,1.2032291889190674,0.011395424604415894,0.9180145859718323,0.25599685311317444,-0.7112716436386108
aghu1255,1.5657612085342407,0.5243077278137207,-1.5176607370376587,0.772861897945404,1.5608810186386108,-0.47454938292503357,-0.5228015780448914,-0.7395153641700745,1.1403728723526,1.916867971420288,-0.7357870936393738,-0.7872051000595093,0.27979519963264465,-2.8341095447540283
aghw1237,1.163020133972168,-0.42649903893470764,0.315856009721756,-0.0026329122483730316,-0.046293772757053375,0.7998994588851929,-0.13360542058944702,0.8081398010253906,0.3354085683822632,0.05453725904226303,-0.5965304970741272,0.18750406801700592,-0.36817601323127747,-0.43086668848991394
agob1244,0.64391326904296875,-1.0424952507019043,0.8542313575744629,-0.41747528314590454,0.41629165410995483,1.1763392686843872,1.1403000354766846,0.5953406691551208,-0.020959630608558655,0.4763273298740387,-0.5209638476371765,-0.6816738247871399,-0.7004009485244751,-1.8949403762817383
agua1253,1.579433798789978,0.18092826008796692,-0.5552864074707031,-1.1931253671646118,1.2955068349838257,0.05064338073134422,1.0379558801651,-0.055522698909044266,-2.091420888900757,-0.5571293234825134,-1.296589970588684,-0.945517897605896,-0.6158575415611267,-0.9349342584609985
agus1235,0.36643895506858826,-0.8404887914657593,-0.03125885874032974,-0.9707244038581848,-0.9572023153305054,-1.2540522813796997,-1.1188653707504272,0.21854785084724426,-0.050879500806331635,0.2253393828868866,-0.04453326761722565,0.5241613388061523,-0.7839850187301636,-0.3773026466369629
agut1237,0.6729645729064941,-1.0889856815338135,-0.18895980715751648,-1.1808733940124512,-0.12751257419586182,-0.09955889731645584,-0.8972865343093872,-0.27453944087028503,0.44447803497314453,0.2872338593006134,0.3726651668548584,1.0474387407302856,0.6008749008178711,-0.9351816177368164
aheu1239,-0.13264267146587372,-0.2005760371685028,-1.521133303642273,0.26378628611564636,-0.9832885265350342,-0.9947940111160278,-1.4522383213043213,0.29452747106552124,1.536683201789856,0.17153814435005188,0.1791812628507614,1.2112537622451782,-0.9236375093460083,0.3876558840274811
ahin1234,0.15994226932525635,0.28522586822509766,1.0852843523025513,-1.0671911239624023,0.052223123610019684,-0.6662549376487732,-0.537114679813385,-0.001688588410615921,-0.2155371904373169,-0.34977689385414124,0.3756892681121826,0.5055637359619141,0.5051636695861816,-1.3904528617858887
ahom1240,0.9659696817398071,0.8633677959442139,-2.205164909362793,0.1102636307477951,-1.7702456712722778,-0.8614621162414551,-0.45136362314224243,-0.24284036457538605,1.132500171661377,0.8922375440597534,-1.2508399486541748,1.6725932359695435,0.4225141704082489,0.46330663561820984
aika1237,-0.22866013646125793,0.11519372463226318,0.3012111485004425,-0.8428642153739929,-0.9887176752090454,-0.14686442911624908,0.38992902636528015,-0.0490906722843647,0.2355794459581375,1.117263674736023,-0.6906709671020508,1.135673999786377,-0.36509618163108826,-0.7420432567596436
aime1238,0.4880557060241699,0.2393917739391327,-0.6557633280754089,1.5440113544464111,0.22854861617088318,-0.5737817883491516,-0.9826064109802246,0.48835450410842896,-0.2493293583393097,1.9574494361877441,-0.7562819719314575,-1.3493789434432983,0.07660079747438431,-1.5712920427322388
ainu1240,-1.275854468345642,1.0225048065185547,-0.9208418130874634,0.4374924302101135,-0.2547961473464966,1.2274065017700195,-1.2911772727966309,-0.40319952368736267,0.15309317409992218,-1.1098496913909912,-0.8832603693008423,-0.6539030075073242,-1.51857328414917,0.49866077303886414
aito1238,-0.23649464547634125,-0.6312092542648315,-0.7040327191352844,1.5534021854400635,-1.440171241760254,0.24652498960494995,-0.7732189893722534,0.4504079222679138,1.128153920173645,0.7445899248123169,-0.15736691653728485,0.179097980260849,-0.5792610049247742,0.49844059348106384
ajab1235,1.1135430335998535,-0.14058485627174377,-1.8952528238296509,0.7919551134109497,-0.4992350935935974,0.024074027314782143,-0.24077436327934265,0.5362051129341125,1.367205023765564,0.6669837236404419,0.6752214431762695,0.33461958169937134,0.40033218264579773,0.3806304633617401
ajas1235,0.001264873892068863,0.5945327281951904,0.8142473101615906,-0.29825207591056824,0.2414013296365738,0.1899067759513855,-0.3535810708999634,0.41381534934043884,0.7199335098266602,0.09543003886938095,0.6475430727005005,1.128517508506775,-0.09927105158567429,-1.1000365018844604
ajie1238,0.11049585044384003,-0.20042681694030762,-0.10625065118074417,0.1727302223443985,-0.11690966039896011,-0.057150211185216904,-0.7236847281455994,-0.6334897875785828,1.5178980827331543,0.06069511920213699,0.6462182998657227,-0.3849431276321411,-0.5766732692718506,-0.36151695251464844
ajyi1238,-0.8632491230964661,1.1161625385284424,0.5672817230224609,-1.0607026815414429,0.26940208673477173,-0.09978830814361572,-0.7693543434143066,0.4607619345188141,0.6791449785232544,1.019338846206665,-0.40435904264450073,1.5097675323486328,-0.6595388650894165,-0.5630707144737244
akab1249,0.7952511310577393,1.2740693092346191,0.7892290353775024,0.8093547224998474,0.4471300542354584,0.3276360034942627,-0.2023278772830963,-1.0407495498657227,-0.4681234359741211,0.46686336398124695,0.8156952857971191,-0.0947493314743042,0.2938666343688965,-0.9301332235336304
akaj1239,-0.9171146154403687,1.7340166568756104,-0.31016260385513306,0.24880020320415497,-0.246606707572937,1.10582435131073,-0.6438592672348022,1.4644325971603394,0.7843413949012756,0.18195965886116028,-0.5571987628936768,0.4313965439796448,-0.3971197307109833,-0.42666810750961304
akan1250,-0.48306334018707275,1.0462918281555176,0.019774124026298523,0.18154644966125488,-0.5015197992324829,0.5892017483711243,-0.17015323042869568,0.6692341566085815,0.34432750940322876,0.09407352656126022,0.16387777030467987,1.1403300762176514,-0.8671236634254456,-0.5432310104370117
akei1237,-0.41715747117996216,1.4291883707046509,0.0963159129023552,-0.006609637290239334,-0.3510039746761322,-0.40371066331863403,-1.534715175628662,-0.061233509331941605,1.6329760551452637,0.09757298976182938,-0.14056050777435303,-0.06386606395244598,-0.1501287817955017,-0.5262243747711182
akha1245,-0.20617493987083435,1.1192612648010254,-1.0840965509414673,-0.47763898968696594,-1.2962297201156616,-0.7335878610610962,-0.0812888965010643,0.3036816716194153,1.3062087297439575,1.3464255332946777,-1.265096664428711,-0.2382110208272934,-0.9292552471160889,0.6156786680221558
akka1240,-1.1567997932434082,-1.372816801071167,1.6115529537200928,-1.368387222290039,-1.48219895362854,0.8792988657951355,0.0548078790307045,1.957718849182129,-0.017946362495422363,0.7306570410728455,-0.4446060061454773,0.9589762687683105,0.8444613218307495,-1.3207836151123047
akla1241,0.24436414241790771,-1.496826410293579,-0.003221966326236725,-0.8210237622261047,0.8076934218406677,-0.6321138739585876,-1.4993637800216675,0.03118431195616722,0.43776828050613403,0.801485002040863,0.43795937299728394,0.13444486260414124,0.8391631245613098,-0.31271976232528687
akoo1248,0.2520368993282318,-0.999836802482605,0.8914458155632019,1.3614970445632935,-0.796844482421875,0.035642024129629135,-0.5691116452217102,-0.0254460908472538,-0.07708343863487244,-1.655148983001709,-1.2278852462768555,1.5896451473236084,0.7710368037223816,-0.010087817907333374
akun1241,-1.8289313316345215,0.3736722767353058,-0.2712388038635254,0.33042362332344055,0.406257688999176,0.12711293995380402,-0.20409253239631653,-0.4583231508731842,-0.010736152529716492,0.06473218649625778,-0.43340593576431274,-0.8569623231887817,-0.46944865584373474,-0.25435441732406616
alab1237,0.8038228750228882,1.297013521194458,0.4984948933124542,-0.12957023084163666,0.2086387276649475,-1.0877350568771362,-1.1910715103149414,-0.46976998448371887,-0.1962803155183792,-0.6077039837837219,-0.8692945241928101,-0.53554767370224,1.6811202764511108,-0.9811350107192993
alab1254,1.7900818586349487,0.5951334238052368,0.0268329456448555,1.1065183877944946,-1.0564777851104736,0.4860571622848511,-1.0582466125488281,1.64926016330719,-0.8863776326179504,-0.12466833740472794,-0.9879387617111206,0.012850455939769745,0.9866968393325806,0.5930289030075073
alac1244,-0.0014402903616428375,-1.8749064207077026,-0.020068176090717316,0.07950501143932343,-1.3674426078796387,0.5738388299942017,0.14013448357582092,-0.2429051250219345,-0.0071288421750068665,-0.37706223130226135,0.47912681102752686,-0.8132199048995972,-0.07417654246091843,-0.5509128570556641
alag1248,0.20032843947410583,0.8426733016967773,0.4716237485408783,1.644079327583313,-1.5913031101226807,1.5994768142700195,-0.6739294528961182,0.7444814443588257,0.5217568874359131,0.6118423938751221,-0.43499892950057983,0.5898145437240601,-0.8783838152885437,-0.49895861744880676
alam1246,0.30090534687042236,0.049743667244911194,0.45293810963630676,-0.9110649228096008,-0.6538779139518738,0.8550772666931152,0.42624691128730774,0.2614622414112091,-0.5909559726715088,0.1712559163570404,-1.53022301197052,-0.6503418684005737,0.27590152621269226,-0.7454012632369995
alba1269,-1.0348904132843018,0.2210235297679901,0.377532958984375,-1.0370664596557617,-0.028744138777256012,0.047441516071558,-0.7775062322616577,0.16092176735401154,0.172589510679245,0.34518882632255554,0.3745020627975464,0.11440600454807281,-0.5868400931358337,-0.7191897630691528
aleu1260,1.3822205066680908,-0.37333881855010986,0.276591420173645,-0.24197368323802948,-0.02956976741552353,-0.6762635707855225,-0.10061463713645935,-0.019713345915079117,-1.4784815311431885,0.10608772188425064,-1.5172381401062012,-0.44574087858200073,-0.8079096078872681,-0.05187526345252991
alor1247,0.10773013532161713,0.024679988622665405,-0.14076513051986694,-0.32557767629623413,-0.715772271156311,0.09502594918012619,-1.7925570011138916,-0.06025271490216255,2.5402767658233643,0.6710342168807983,0.20230893790721893,0.9736413955688477,-1.1279760599136353,-0.6734672784805298
alse1251,0.9711499214172363,-0.6804040670394897,0.3781765401363373,-0.6612829566001892,0.39132124185562134,0.382209837436676,-0.5791884064674377,0.03134430572390556,-0.8880863785743713,0.15310409665107727,-0.5997723937034607,-0.3036130666732788,-0.2396828532218933,-0.7421433925628662
aluk1238,0.11650751531124115,-0.4039112329483032,0.730566143989563,0.7134503126144409,-0.3616619408130646,-0.42894160747528076,0.019530653953552246,1.5578111410140991,-0.3358355164527893,2.10728120803833,-1.8799455165863037,0.143361896276474,-0.5754601955413818,-0.18341729044914246
alya1239,-0.4273008108139038,0.5640854835510254,0.9098747968673706,-1.0233596563339233,-0.3604477047920227,-0.7452056407928467,-0.6202681064605713,-0.10657121241092682,2.024803400039673,1.2315967082977295,-0.026219621300697327,-0.26075369119644165,-0.40602266788482666,-0.34695982933044434
amah1246,0.3657691776752472,0.5231872797012329,-0.1618049442768097,-0.1216968297958374,-0.2208276391029358,-0.8858789205551147,0.34232285618782043,-0.3297998607158661,-1.1622428894042969,0.4314304292201996,-0.5759434103965759,-0.24143238365650177,0.4058053493499756,-0.8024296760559082
amam1246,0.9500246047973633,1.8205467462539673,-0.5206761360168457,-0.6048685908317566,-0.8527995347976685,-0.25520941615104675,-0.3638373613357544,0.37749183177948,0.802282452583313,0.8982393145561218,-0.6023127436637878,-0.4506798982620239,-1.394170880317688,-0.11480914056301117
amap1240,1.1575255393981934,0.8722493648529053,0.27851611375808716,0.2964889407157898,-0.19690874218940735,1.2025425434112549,0.8964414596557617,-0.26063379645347595,1.0612945556640625,0.1833636462688446,-0.6148699522018433,-0.722594678401947,-0.12238412350416183,-1.956333875656128
amar1272,-0.6001029014587402,0.34871333837509155,-0.438894659280777,-0.1486160159111023,0.29314154386520386,1.270504117012024,-0.7049989104270935,-0.9329885840415955,1.313114881515503,0.07000061124563217,0.8248471617698669,0.5236876010894775,-0.7715215682983398,-0.02658015489578247
amar1274,-0.5033531188964844,1.2993464469909668,0.304364413022995,-0.5864222645759583,-1.4036829471588135,0.132189080119133,-0.654782772064209,-0.2927846312522888,-0.7144107222557068,-0.164893239736557,-0.438549280166626,-0.6380071640014648,0.13408976793289185,-1.407652735710144
amas1236,-0.1379835158586502,-0.4117247760295868,-0.5340829491615295,0.5092993974685669,-0.0076857665553689,-0.5554167032241821,-0.4187653660774231,0.8975989818572998,-0.0860462635755539,0.9661105871200562,-0.0868643969297409,1.6069841384887695,0.17764535546302795,-0.06931067258119583
ambo1250,0.5730684995651245,-1.1795397996902466,-0.9225753545761108,0.3268778920173645,-0.03894297033548355,-1.0274666547775269,-0.6176211833953857,-1.27476966381073,1.139589786529541,0.8219357132911682,-0.670098066329956,0.6380385160446167,-0.2767413854598999,0.5029771327972412
ambu1247,0.5085524320602417,1.0077011585235596,-0.11074306815862656,-0.16075371205806732,0.2419527918100357,0.5694087743759155,-0.06844312697649002,-0.40492066740989685,0.7924198508262634,0.6383645534515381,-1.2232736349105835,0.441295862197876,0.6763261556625366,-1.9747496843338013
amdo1237,-0.524829626083374,1.6534966230392456,-0.057998619973659515,0.7982504963874817,-0.2692946791648865,-0.010120784863829613,-0.7403953075408936,0.0486995093524456,-0.3572245240211487,-0.36223557591438293,-0.5867345333099365,0.11189399659633636,0.796438455581665,-1.6314915418624878
amha1245,0.7757337093353271,0.8243483304977417,0.0771317258477211,0.6645712852478027,-1.368169903755188,0.801842212677002,-0.7965528964996338,1.6836572885513306,0.2808549404144287,-0.5693573951721191,0.12530504167079926,0.4825582504272461,-0.5603427886962891,0.4620167315006256
amii1238,1.15522301197052,0.4158090651035309,0.1013747975230217,-0.980635941028595,0.2591763734817505,0.48283231258392334,-0.9405946731567383,0.26713135838508606,-0.015269935131072998,1.7269190549850464,-0.2272859364748001,-0.22114197909832,-2.431213617324829,-0.4436597526073456
amis1246,-0.6385303735733032,-0.43704161047935486,-0.4532357156276703,-0.7034147381782532,0.19773522019386292,-0.5101518034934998,-1.1924902200698853,0.7027493715286255,0.19452603161334991,-0.21506112813949585,-0.257718026638031,0.33181488513946533,-0.3748745322227478,-0.20706652104854584
amri1238,-0.9793149828910828,0.3393840491771698,-0.058524467051029205,0.242423877120018,-0.4247732162475586,0.05073516443371773,-0.6590343117713928,-0.7636884450912476,0.1387975811958313,0.6132695078849792,-1.5830990076065063,1.302145004272461,0.5306701064109802,-0.12600675225257874
anci1242,0.14016905426979065,-0.731433629989624,0.3840130865573883,-1.6421273946762085,-1.864079475402832,-0.6294863820075989,0.5362826585769653,0.3240339159965515,-0.9796012043952942,0.6135912537574768,1.643221139907837,0.38621294498443604,-0.3218647837638855,-1.269098162651062
anci1244,-0.7232393026351929,-0.1442062258720398,0.369827538728714,-0.5473392605781555,-0.7362715005874634,1.5382516384124756,-0.6319229006767273,1.22114896774292,0.4477977752685547,-0.922818660736084,0.5989607572555542,0.009603440761566162,0.23806166648864746,-0.6031272411346436
ando1256,-0.5982451438903809,1.0678578615188599,0.6289047002792358,-0.6353052854537964,0.3768034875392914,-0.9489545822143555,-0.6392072439193726,-0.13998126983642578,0.3887439966201782,0.8817538022994995,0.4413987398147583,1.4132591485977173,-0.33408504724502563,-0.4341751039028168
anei1239,0.43785542249679565,-0.44226863980293274,-0.33981868624687195,0.013327356427907944,-0.21631088852882385,0.25103145837783813,-1.8370343446731567,-0.03785119578242302,0.8226441144943237,0.48256149888038635,0.7953674793243408,-1.2954156398773193,-1.5008540153503418,-0.24497605860233307
anem1249,-0.4030894637107849,2.085944890975952,0.6805624961853027,-0.4317533075809479,0.1988707184791565,-0.033603254705667496,-1.8462612628936768,-0.35371068120002747,1.2067930698394775,-0.7413854598999023,-0.32980525493621826,0.6370551586151123,1.0594258308410645,-0.21821746230125427
anfi1235,0.74013352394104,1.0221749544143677,-0.2272644340991974,0.0121908038854599,-0.6433352828025818,-0.43088847398757935,-0.23681852221488953,0.68950653076171875,0.3364807367324829,0.9379661083221436,-0.5944737195968628,0.11983063071966171,-0.5749054551124573,0.532698392868042
anga1288,-0.3109244108200073,0.42210695147514343,0.15885010361671448,0.14730983972549438,-0.029018230736255646,-0.8915337324142456,-1.400445580482483,0.3570142388343811,-0.5303273797035217,1.1136360168457031,0.05943281948566437,0.8638121485710144,-2.0538599491119385,-0.5087026357650757
anga1290,-0.23014546930789948,0.7290859222412109,-0.721277117729187,-0.8442269563674927,-1.2618753910064697,0.1921226531267166,-0.5390999913215637,1.468297004699707,1.0996971130371094,0.22999349236488342,-0.5259774327278137,-0.19390790164470673,-1.5136170387268066,0.3143751621246338
ango1257,-0.1298569142818451,-0.2607080340385437,-0.34305283427238464,0.9533953070640564,-0.5085006356239319,-0.46654123067855835,-0.21394377946853638,0.28443917632102966,-0.45991718769073486,0.009257875382900238,-0.16978836059570313,-0.24941261112689972,-0.8525425791740417,0.0020070523023605347
anin1240,-0.406910240650177,2.339759588241577,0.8239997029304504,-0.973643958568573,0.1029953733086586,0.13643310964107513,-0.12485962361097336,-0.7528777718544006,-0.07452161610126495,0.4681412875652313,-0.30753493309020996,0.2733602821826935,-0.599208414554596,-1.1976269483566284
anta1255,0.34520387649536133,-0.570988655090332,0.18482424318790436,-1.3235658407211304,-0.48435866832733154,-0.2057911455631256,0.15485447645187378,-0.8662656545639038,0.41315460205078125,0.8175612688064575,-0.6319484114646912,0.8363018035888672,0.08346179872751236,-0.5691571235656738
anua1242,-0.9386910200119019,0.5489176511764526,1.2819026708602905,-0.7166025042533875,-0.7059683799743652,0.2701011896133423,-0.27458372712135315,0.6559748649597168,0.40843939781188965,0.37187138199806213,0.13459007441997528,0.9944408535957336,-0.8235576152801514,-1.2970162630081177
anuf1239,1.275140643119812,-0.35171446204185486,-2.2627828121185303,0.8923296332359314,-1.344146728515625,0.412733793258667,-0.1640423834323883,0.08580665290355682,0.1966007798910141,-0.1054501011967659,-0.1381458342075348,1.1668391227722168,0.39440473914146423,0.30306151509284973
anut1237,0.9403578639030457,-0.3440608084201813,-0.16853967308998108,-0.65617436170578,-0.5873684883117676,-0.43808114528656006,-1.705601453781128,0.3574683964252472,0.9886347651481628,1.1356474161148071,1.1279033422470093,0.010783210396766663,-0.451564222574234,0.4202709496021271
anuu1241,0.8332610726356506,-0.18303900957107544,-0.6438299417495728,1.0296177864074707,-1.0185956954956055,0.19756151735782623,-2.225353717803955,1.4928431510925293,1.6066324710845947,0.9167965650558472,-1.1177502870559692,-1.2399343252182007,-0.305855929851532,1.1736820936203003
aona1235,-0.2990622818470001,2.2311928272247314,-1.4885435104370117,0.13498729467391968,-0.04239707440137863,-0.21891872584819794,-0.5435491800308228,-0.5308731198310852,-0.714948832988739,0.2727445662021637,-2.031825304031372,-0.8639334440231323,0.9194748401641846,-0.31187328696250916
aoua1234,0.6134183406829834,0.011581987142562866,-2.276266574859619,-0.6473453640937805,-0.4554726183414459,-0.5925981998443604,-0.13915935158729553,0.15204936265945435,0.3955143094062805,1.3444037437438965,-0.19538114964962006,1.3186522722244263,-0.20201310515403748,0.15206223726272583
apat1240,0.344735711812973,0.48067185282707214,-1.761867642402649,-0.05111600086092949,-0.14459699392318726,-0.13215619325637817,0.48435869812965393,-0.823632538318634,-0.9630365371704102,0.6318293809890747,-1.14908766746521,0.9766146540641785,0.5800856351852417,-0.7272763252258301
apin1244,-0.6710155606269836,1.2754547595977783,-1.28061044216156,0.34823131561279297,-1.116443157196045,-0.19816136360168457,0.4833063781261444,-1.9202919006347656,-0.332169771194458,0.17773813009262085,0.8987182378768921,-0.7466990351676941,-1.4872022867202759,0.4673442542552948
apma1240,2.193922758102417,-0.7150746583938599,0.512333333492279,-0.1046781986951828,0.10993865877389908,-0.3346374034881592,-1.0420606136322021,-1.0432124137878418,1.1768141984939575,0.7042065858840942,-0.4902786612510681,1.1192262172698975,0.07806239277124405,-0.07141603529453278
apma1241,1.548462986946106,1.8669743537902832,-1.1869772672653198,0.40550580620765686,1.0353565216064453,0.6206192970275879,-0.9825791120529175,1.0210543870925903,1.3212916851043701,1.082358956336975,-1.7862043380737305,0.058167897164821625,1.1901979446411133,-1.4496978521347046
apol1242,-1.0870912075042725,1.4489600658416748,0.5610634684562683,-1.0981478691101074,-0.3725573718547821,0.06230419501662254,-1.191373348236084,0.7480099201202393,1.2433034181594849,0.3492755591869354,-0.14538010954856873,1.1267446279525757,-0.03268536180257797,-0.843133807182312
apur1254,-0.30677008628845215,0.8599265813827515,1.0441538095474243,-0.34271469712257385,-0.6730693578720093,0.1277950406074524,-0.3806441128253937,-0.18243788182735443,-0.24454329907894135,0.15835991501808167,-0.188804492354393,-0.20782937109470367,-0.5842735767364502,0.24231019616127014
